[2026-01-27 12:53:49] ColDense Individual Sample Performance
================================================================
Format: Category | Sample_Name | M | K | N | NNZ | WindowNum | BlockNum | FillRate | Performance(us)
JGD_Homology | ch3-3-b1 | 32 | 16 | 128 | 36 | 2 | 2 | 0.07 | 7.060282
JGD_Homology | ch3-3-b2 | 16 | 32 | 128 | 18 | 1 | 2 | 0.04 | 7.940318
JGD_Homology | ch4-4-b1 | 80 | 16 | 128 | 144 | 5 | 5 | 0.11 | 4.340174
JGD_Homology | ch4-4-b2 | 96 | 80 | 128 | 288 | 6 | 12 | 0.09 | 4.960198
JGD_Homology | ch4-4-b3 | 32 | 96 | 128 | 96 | 2 | 6 | 0.06 | 9.280372
JGD_Homology | ch5-5-b1 | 208 | 32 | 128 | 400 | 13 | 16 | 0.1 | 5.560223
JGD_Homology | ch5-5-b2 | 608 | 208 | 128 | 1800 | 38 | 75 | 0.09 | 7.060282
JGD_Homology | ch5-5-b3 | 608 | 608 | 128 | 2400 | 38 | 113 | 0.08 | 8.860354
JGD_Homology | ch5-5-b4 | 128 | 608 | 128 | 600 | 8 | 38 | 0.06 | 6.560262
JGD_Homology | ch6-6-b1 | 464 | 48 | 128 | 900 | 29 | 48 | 0.07 | 7.480299
JGD_Homology | ch6-6-b2 | 2400 | 464 | 128 | 7200 | 150 | 314 | 0.09 | 15.080604
JGD_Homology | ch6-6-b3 | 5408 | 2400 | 128 | 21600 | 338 | 1013 | 0.08 | 33.761349
JGD_Homology | ch6-6-b4 | 4320 | 5408 | 128 | 21600 | 270 | 1080 | 0.08 | 35.941437
JGD_Homology | ch6-6-b5 | 720 | 4320 | 128 | 4320 | 45 | 270 | 0.06 | 12.180488
JGD_Homology | ch7-6-b1 | 640 | 48 | 128 | 1260 | 40 | 71 | 0.07 | 8.080323
JGD_Homology | ch7-6-b2 | 4208 | 640 | 128 | 12600 | 263 | 606 | 0.08 | 24.900995
JGD_Homology | ch7-6-b3 | 12608 | 4208 | 128 | 50400 | 788 | 2380 | 0.08 | 70.562820
JGD_Homology | ch7-6-b4 | 15120 | 12608 | 128 | 75600 | 945 | 3780 | 0.08 | 108.984360
JGD_Homology | ch7-6-b5 | 5040 | 15120 | 128 | 30240 | 315 | 1758 | 0.07 | 58.962360
JGD_Homology | ch7-7-b1 | 896 | 64 | 128 | 1764 | 56 | 102 | 0.07 | 9.700388
JGD_Homology | ch7-7-b2 | 7360 | 896 | 128 | 22050 | 460 | 1140 | 0.08 | 42.001678
JGD_Homology | ch7-7-b5 | 35280 | 52928 | 128 | 211680 | 2205 | 11025 | 0.07 | 305.232208
JGD_Homology | ch7-8-b1 | 1184 | 64 | 128 | 2352 | 74 | 141 | 0.07 | 9.880395
JGD_Homology | ch7-8-b2 | 11760 | 1184 | 128 | 35280 | 735 | 1911 | 0.07 | 65.202606
JGD_Homology | ch7-8-b3 | 58800 | 11760 | 128 | 235200 | 3675 | 11670 | 0.08 | 351.334045
JGD_Homology | ch7-8-b4 | 141120 | 58800 | 128 | 705600 | 8820 | 35385 | 0.08 | 975.059021
JGD_Homology | ch7-9-b1 | 1520 | 64 | 128 | 3024 | 95 | 182 | 0.06 | 10.660426
JGD_Homology | ch7-9-b2 | 17648 | 1520 | 128 | 52920 | 1103 | 3036 | 0.07 | 94.603783
JGD_Homology | ch7-9-b3 | 105840 | 17648 | 128 | 423360 | 6615 | 21842 | 0.08 | 652.766113
JGD_Homology | ch8-8-b1 | 1568 | 64 | 128 | 3136 | 98 | 189 | 0.06 | 11.000440
JGD_Homology | ch8-8-b2 | 18816 | 1568 | 128 | 56448 | 1176 | 3167 | 0.07 | 98.183929
JGD_Homology | ch8-8-b3 | 117600 | 18816 | 128 | 470400 | 7350 | 24421 | 0.08 | 728.529114
JGD_Homology | cis-n4c6-b1 | 224 | 32 | 128 | 420 | 14 | 20 | 0.08 | 6.520261
JGD_Homology | cis-n4c6-b13 | 6304 | 25616 | 128 | 88200 | 394 | 4954 | 0.07 | 146.045837
JGD_Homology | cis-n4c6-b14 | 928 | 6304 | 128 | 13800 | 58 | 777 | 0.07 | 32.181286
JGD_Homology | cis-n4c6-b15 | 64 | 928 | 128 | 960 | 4 | 60 | 0.06 | 13.840553
JGD_Homology | cis-n4c6-b2 | 1344 | 224 | 128 | 3990 | 84 | 180 | 0.09 | 11.760470
JGD_Homology | cis-n4c6-b3 | 5984 | 1344 | 128 | 23880 | 374 | 1126 | 0.08 | 39.421577
JGD_Homology | cis-n4c6-b4 | 20064 | 5984 | 128 | 100290 | 1254 | 4972 | 0.08 | 146.285858
JGD_Homology | klein-b1 | 32 | 16 | 128 | 60 | 2 | 2 | 0.12 | 7.040282
JGD_Homology | klein-b2 | 32 | 32 | 128 | 60 | 2 | 3 | 0.08 | 8.140326
JGD_Homology | lutz30-23-b6 | 1728 | 3008 | 128 | 12012 | 108 | 640 | 0.07 | 23.880955
JGD_Homology | mk10-b1 | 640 | 48 | 128 | 1260 | 40 | 73 | 0.07 | 7.600304
JGD_Homology | mk10-b2 | 3152 | 640 | 128 | 9450 | 197 | 417 | 0.09 | 17.380695
JGD_Homology | mk10-b3 | 4736 | 3152 | 128 | 18900 | 296 | 896 | 0.08 | 32.041283
JGD_Homology | mk10-b4 | 960 | 4736 | 128 | 4725 | 60 | 296 | 0.06 | 14.880595
JGD_Homology | mk11-b1 | 992 | 64 | 128 | 1980 | 62 | 117 | 0.07 | 8.860354
JGD_Homology | mk11-b2 | 6944 | 992 | 128 | 20790 | 434 | 1042 | 0.08 | 38.201527
JGD_Homology | mk11-b3 | 17328 | 6944 | 128 | 69300 | 1083 | 3289 | 0.08 | 94.523781
JGD_Homology | mk11-b4 | 10400 | 17328 | 128 | 51975 | 650 | 2770 | 0.07 | 85.863434
JGD_Homology | mk11-b4b | 9456 | 17328 | 128 | 47250 | 591 | 2529 | 0.07 | 77.223091
JGD_Homology | mk12-b1 | 1488 | 80 | 128 | 2970 | 93 | 181 | 0.06 | 10.460419
JGD_Homology | mk12-b2 | 13872 | 1488 | 128 | 41580 | 867 | 2275 | 0.07 | 74.182968
JGD_Homology | mk12-b3 | 51984 | 13872 | 128 | 207900 | 3249 | 10005 | 0.08 | 283.731354
JGD_Homology | mk12-b4 | 62384 | 51984 | 128 | 311850 | 3899 | 15641 | 0.08 | 435.657440
JGD_Homology | mk12-b5 | 10400 | 62384 | 128 | 62370 | 650 | 3899 | 0.06 | 113.504539
JGD_Homology | mk9-b1 | 384 | 48 | 128 | 756 | 24 | 39 | 0.08 | 6.920277
JGD_Homology | mk9-b2 | 1264 | 384 | 128 | 3780 | 79 | 159 | 0.09 | 9.940397
JGD_Homology | mk9-b3 | 960 | 1264 | 128 | 3780 | 60 | 192 | 0.08 | 11.340453
JGD_Homology | n2c6-b1 | 112 | 16 | 128 | 210 | 7 | 7 | 0.12 | 4.840194
JGD_Homology | n2c6-b10 | 32 | 320 | 128 | 330 | 2 | 20 | 0.06 | 13.260530
JGD_Homology | n2c6-b2 | 464 | 112 | 128 | 1365 | 29 | 57 | 0.09 | 7.220289
JGD_Homology | n2c6-b3 | 1376 | 464 | 128 | 5460 | 86 | 253 | 0.08 | 12.440497
JGD_Homology | n2c6-b4 | 3008 | 1376 | 128 | 15015 | 188 | 731 | 0.08 | 25.461018
JGD_Homology | n2c6-b5 | 4960 | 3008 | 128 | 29670 | 310 | 1480 | 0.08 | 46.981880
JGD_Homology | n2c6-b6 | 5728 | 4960 | 128 | 40005 | 358 | 2030 | 0.08 | 62.602505
JGD_Homology | n2c6-b7 | 4000 | 5728 | 128 | 31920 | 250 | 1645 | 0.08 | 54.202168
JGD_Homology | n2c6-b8 | 1472 | 4000 | 128 | 13230 | 92 | 702 | 0.07 | 25.461018
JGD_Homology | n2c6-b9 | 320 | 1472 | 128 | 3060 | 20 | 162 | 0.07 | 10.480419
JGD_Homology | n3c4-b1 | 16 | 16 | 128 | 30 | 1 | 1 | 0.12 | 6.780271
JGD_Homology | n3c4-b2 | 32 | 16 | 128 | 60 | 2 | 2 | 0.12 | 7.460299
JGD_Homology | n3c4-b3 | 16 | 32 | 128 | 60 | 1 | 2 | 0.12 | 7.720309
JGD_Homology | n3c4-b4 | 16 | 16 | 128 | 30 | 1 | 1 | 0.12 | 7.260291
JGD_Homology | n3c5-b1 | 48 | 16 | 128 | 90 | 3 | 3 | 0.12 | 7.540302
JGD_Homology | n3c5-b2 | 128 | 48 | 128 | 360 | 8 | 15 | 0.09 | 5.300212
JGD_Homology | n3c5-b3 | 224 | 128 | 128 | 840 | 14 | 37 | 0.09 | 7.020281
JGD_Homology | n3c5-b4 | 256 | 224 | 128 | 1260 | 16 | 57 | 0.09 | 6.840273
JGD_Homology | n3c5-b5 | 224 | 256 | 128 | 1260 | 14 | 55 | 0.09 | 8.020321
JGD_Homology | n3c5-b6 | 128 | 224 | 128 | 840 | 8 | 36 | 0.09 | 6.720269
JGD_Homology | n3c5-b7 | 32 | 128 | 128 | 240 | 2 | 11 | 0.09 | 10.480419
JGD_Homology | n3c6-b1 | 112 | 112 | 128 | 210 | 7 | 7 | 0.12 | 4.700188
JGD_Homology | n3c6-b10 | 688 | 2512 | 128 | 7425 | 43 | 387 | 0.07 | 16.640665
JGD_Homology | n3c6-b11 | 64 | 688 | 128 | 720 | 4 | 41 | 0.07 | 10.260410
JGD_Homology | n3c6-b2 | 464 | 112 | 128 | 1365 | 29 | 57 | 0.09 | 7.100284
JGD_Homology | n3c6-b3 | 1376 | 464 | 128 | 5460 | 86 | 253 | 0.08 | 12.460499
JGD_Homology | n3c6-b4 | 3008 | 1376 | 128 | 15015 | 188 | 731 | 0.08 | 25.421017
JGD_Homology | n3c6-b5 | 5008 | 3008 | 128 | 30030 | 313 | 1505 | 0.08 | 49.841995
JGD_Homology | n3c6-b6 | 6448 | 5008 | 128 | 45045 | 403 | 2278 | 0.08 | 70.882835
JGD_Homology | n3c6-b7 | 6448 | 6448 | 128 | 51480 | 403 | 2609 | 0.08 | 80.143204
JGD_Homology | n3c6-b8 | 4944 | 6448 | 128 | 44415 | 309 | 2247 | 0.08 | 69.802795
JGD_Homology | n3c6-b9 | 2512 | 4944 | 128 | 25110 | 157 | 1277 | 0.08 | 43.941757
JGD_Homology | n4c5-b1 | 112 | 16 | 128 | 210 | 7 | 7 | 0.12 | 4.600184
JGD_Homology | n4c5-b10 | 128 | 640 | 128 | 1320 | 8 | 67 | 0.08 | 9.320373
JGD_Homology | n4c5-b11 | 16 | 128 | 128 | 120 | 1 | 8 | 0.06 | 11.240450
JGD_Homology | n4c5-b2 | 464 | 112 | 128 | 1365 | 29 | 57 | 0.09 | 7.300292
JGD_Homology | n4c5-b3 | 1360 | 464 | 128 | 5400 | 85 | 250 | 0.08 | 12.440497
JGD_Homology | n4c5-b4 | 2864 | 1360 | 128 | 14260 | 179 | 704 | 0.08 | 25.221008
JGD_Homology | n4c5-b5 | 4352 | 2864 | 128 | 26040 | 272 | 1330 | 0.08 | 43.621746
JGD_Homology | n4c5-b6 | 4736 | 4352 | 128 | 33145 | 296 | 1740 | 0.07 | 54.822193
JGD_Homology | n4c5-b7 | 3648 | 4736 | 128 | 29080 | 228 | 1558 | 0.07 | 49.761990
JGD_Homology | n4c5-b8 | 1904 | 3648 | 128 | 17055 | 119 | 920 | 0.07 | 30.361214
JGD_Homology | n4c5-b9 | 640 | 1904 | 128 | 6300 | 40 | 345 | 0.07 | 16.340654
JGD_Homology | n4c6-b1 | 224 | 32 | 128 | 420 | 14 | 20 | 0.08 | 6.400256
JGD_Homology | n4c6-b12 | 25616 | 69248 | 128 | 332865 | 1601 | 18647 | 0.07 | 520.800842
JGD_Homology | n4c6-b13 | 6304 | 25616 | 128 | 88200 | 394 | 4954 | 0.07 | 146.645859
JGD_Homology | n4c6-b14 | 928 | 6304 | 128 | 13800 | 58 | 777 | 0.07 | 33.041321
JGD_Homology | n4c6-b15 | 64 | 928 | 128 | 960 | 4 | 60 | 0.06 | 14.240570
JGD_Homology | n4c6-b2 | 1344 | 224 | 128 | 3990 | 84 | 180 | 0.09 | 11.060442
JGD_Homology | n4c6-b3 | 5984 | 1344 | 128 | 23880 | 374 | 1126 | 0.08 | 38.921558
JGD_Homology | n4c6-b4 | 20064 | 5984 | 128 | 100290 | 1254 | 4972 | 0.08 | 146.925873
JGD_Homology | n4c6-b5 | 51824 | 20064 | 128 | 310878 | 3239 | 15990 | 0.08 | 446.477844
JGD_Homology | shar_te2-b1 | 17168 | 288 | 128 | 34320 | 1073 | 2145 | 0.06 | 110.224411
Pajek | Cities | 64 | 48 | 128 | 1342 | 4 | 12 | 0.44 | 5.640225
Pajek | EAT_RS | 23232 | 23232 | 128 | 325592 | 1452 | 19426 | 0.07 | 724.628967
Pajek | EAT_SR | 23232 | 23232 | 128 | 325589 | 1452 | 18774 | 0.07 | 607.464294
Pajek | FA | 10624 | 10624 | 128 | 72176 | 664 | 4464 | 0.06 | 138.065521
Pajek | GD00_c | 640 | 640 | 128 | 1041 | 40 | 72 | 0.06 | 8.640346
Pajek | GD01_Acap | 960 | 960 | 128 | 645 | 60 | 66 | 0.04 | 7.860314
Pajek | GD01_a | 320 | 320 | 128 | 645 | 20 | 43 | 0.06 | 6.540262
Pajek | GD01_c | 48 | 48 | 128 | 135 | 3 | 3 | 0.18 | 8.180327
Pajek | GD96_a | 1104 | 1104 | 128 | 1677 | 69 | 135 | 0.05 | 8.800352
Pajek | GD97_b | 48 | 48 | 128 | 132 | 3 | 4 | 0.13 | 7.960319
Pajek | GD97_c | 464 | 464 | 128 | 460 | 29 | 44 | 0.04 | 17.900717
Pajek | GD99_b | 64 | 64 | 128 | 127 | 4 | 7 | 0.07 | 4.560183
Pajek | Journals | 128 | 128 | 128 | 6096 | 8 | 36 | 0.66 | 8.860354
Pajek | Lederberg | 8848 | 8848 | 128 | 41601 | 553 | 2604 | 0.06 | 308.152313
Pajek | ODLIS | 2912 | 2912 | 128 | 18246 | 182 | 955 | 0.07 | 37.141487
Pajek | Ragusa16 | 32 | 32 | 128 | 81 | 2 | 3 | 0.11 | 8.180327
Pajek | Ragusa18 | 32 | 32 | 128 | 64 | 2 | 3 | 0.08 | 7.620305
Pajek | Reuters911 | 13344 | 13344 | 128 | 148038 | 834 | 8547 | 0.07 | 519.600769
Pajek | Reuters911_Day_01 | 13344 | 13344 | 128 | 9318 | 834 | 978 | 0.04 | 53.462139
Pajek | Reuters911_Day_02 | 13344 | 13344 | 128 | 13919 | 834 | 1281 | 0.04 | 75.643028
Pajek | Reuters911_Day_03 | 13344 | 13344 | 128 | 7451 | 834 | 882 | 0.03 | 47.281891
Pajek | Reuters911_Day_04 | 13344 | 13344 | 128 | 6232 | 834 | 796 | 0.03 | 40.721630
Pajek | Reuters911_Day_05 | 13344 | 13344 | 128 | 8834 | 834 | 987 | 0.03 | 55.602222
Pajek | Reuters911_Day_06 | 13344 | 13344 | 128 | 7945 | 834 | 912 | 0.03 | 47.481899
Pajek | Reuters911_Day_07 | 13344 | 13344 | 128 | 4602 | 834 | 684 | 0.03 | 34.741390
Pajek | Reuters911_Day_08 | 13344 | 13344 | 128 | 3437 | 834 | 582 | 0.02 | 30.081203
Pajek | Reuters911_Day_09 | 13344 | 13344 | 128 | 3884 | 834 | 619 | 0.02 | 32.061283
Pajek | Reuters911_Day_10 | 13344 | 13344 | 128 | 4705 | 834 | 693 | 0.03 | 39.801594
Pajek | Reuters911_Day_11 | 13344 | 13344 | 128 | 5120 | 834 | 724 | 0.03 | 37.601505
Pajek | Reuters911_Day_12 | 13344 | 13344 | 128 | 2775 | 834 | 534 | 0.02 | 26.841074
Pajek | Reuters911_Day_13 | 13344 | 13344 | 128 | 2132 | 834 | 440 | 0.02 | 25.961039
Pajek | Reuters911_Day_14 | 13344 | 13344 | 128 | 2695 | 834 | 531 | 0.02 | 26.361055
Pajek | Reuters911_Day_15 | 13344 | 13344 | 128 | 5754 | 834 | 745 | 0.03 | 37.561504
Pajek | Reuters911_Day_16 | 13344 | 13344 | 128 | 4893 | 834 | 697 | 0.03 | 38.441536
Pajek | Reuters911_Day_17 | 13344 | 13344 | 128 | 3687 | 834 | 612 | 0.02 | 32.461300
Pajek | Reuters911_Day_18 | 13344 | 13344 | 128 | 3405 | 834 | 602 | 0.02 | 29.521181
Pajek | Reuters911_Day_19 | 13344 | 13344 | 128 | 1885 | 834 | 419 | 0.02 | 23.980959
Pajek | Reuters911_Day_20 | 13344 | 13344 | 128 | 2983 | 834 | 527 | 0.02 | 28.401136
Pajek | Reuters911_Day_21 | 13344 | 13344 | 128 | 3543 | 834 | 610 | 0.02 | 28.621145
Pajek | Reuters911_Day_22 | 13344 | 13344 | 128 | 3566 | 834 | 616 | 0.02 | 30.461218
Pajek | Reuters911_Day_23 | 13344 | 13344 | 128 | 2993 | 834 | 548 | 0.02 | 27.901115
Pajek | Reuters911_Day_24 | 13344 | 13344 | 128 | 2396 | 834 | 478 | 0.02 | 27.281092
Pajek | Reuters911_Day_25 | 13344 | 13344 | 128 | 3822 | 834 | 626 | 0.02 | 31.121244
Pajek | Reuters911_Day_26 | 13344 | 13344 | 128 | 3125 | 834 | 559 | 0.02 | 31.181248
Pajek | Reuters911_Day_27 | 13344 | 13344 | 128 | 3610 | 834 | 592 | 0.02 | 31.141245
Pajek | Reuters911_Day_28 | 13344 | 13344 | 128 | 3816 | 834 | 628 | 0.02 | 29.861195
Pajek | Reuters911_Day_29 | 13344 | 13344 | 128 | 2841 | 834 | 540 | 0.02 | 27.381096
Pajek | Reuters911_Day_30 | 13344 | 13344 | 128 | 3076 | 834 | 582 | 0.02 | 29.941198
Pajek | Reuters911_Day_31 | 13344 | 13344 | 128 | 4025 | 834 | 664 | 0.02 | 33.481339
Pajek | Reuters911_Day_32 | 13344 | 13344 | 128 | 3124 | 834 | 555 | 0.02 | 27.741110
Pajek | Reuters911_Day_33 | 13344 | 13344 | 128 | 3032 | 834 | 560 | 0.02 | 28.021120
Pajek | Reuters911_Day_34 | 13344 | 13344 | 128 | 3068 | 834 | 550 | 0.02 | 28.461138
Pajek | Reuters911_Day_35 | 13344 | 13344 | 128 | 3548 | 834 | 591 | 0.02 | 27.721109
Pajek | Reuters911_Day_36 | 13344 | 13344 | 128 | 3822 | 834 | 613 | 0.02 | 30.601225
Pajek | Reuters911_Day_37 | 13344 | 13344 | 128 | 3675 | 834 | 632 | 0.02 | 33.141327
Pajek | Reuters911_Day_38 | 13344 | 13344 | 128 | 2941 | 834 | 555 | 0.02 | 28.281132
Pajek | Reuters911_Day_39 | 13344 | 13344 | 128 | 3568 | 834 | 604 | 0.02 | 32.241291
Pajek | Reuters911_Day_40 | 13344 | 13344 | 128 | 3133 | 834 | 547 | 0.02 | 26.261051
Pajek | Reuters911_Day_41 | 13344 | 13344 | 128 | 2774 | 834 | 527 | 0.02 | 27.561102
Pajek | Reuters911_Day_42 | 13344 | 13344 | 128 | 2243 | 834 | 447 | 0.02 | 25.081003
Pajek | Reuters911_Day_43 | 13344 | 13344 | 128 | 2374 | 834 | 486 | 0.02 | 26.341053
Pajek | Reuters911_Day_44 | 13344 | 13344 | 128 | 2935 | 834 | 542 | 0.02 | 27.421097
Pajek | Reuters911_Day_45 | 13344 | 13344 | 128 | 2579 | 834 | 509 | 0.02 | 26.801071
Pajek | Reuters911_Day_46 | 13344 | 13344 | 128 | 2487 | 834 | 487 | 0.02 | 24.140966
Pajek | Reuters911_Day_47 | 13344 | 13344 | 128 | 3200 | 834 | 572 | 0.02 | 30.421217
Pajek | Reuters911_Day_48 | 13344 | 13344 | 128 | 2919 | 834 | 546 | 0.02 | 28.301132
Pajek | Reuters911_Day_49 | 13344 | 13344 | 128 | 3135 | 834 | 552 | 0.02 | 29.661186
Pajek | Reuters911_Day_50 | 13344 | 13344 | 128 | 3182 | 834 | 580 | 0.02 | 27.601105
Pajek | Reuters911_Day_51 | 13344 | 13344 | 128 | 2889 | 834 | 544 | 0.02 | 26.161047
Pajek | Reuters911_Day_52 | 13344 | 13344 | 128 | 3523 | 834 | 595 | 0.02 | 29.601185
Pajek | Reuters911_Day_53 | 13344 | 13344 | 128 | 3465 | 834 | 583 | 0.02 | 31.181248
Pajek | Reuters911_Day_54 | 13344 | 13344 | 128 | 3390 | 834 | 582 | 0.02 | 28.061123
Pajek | Reuters911_Day_55 | 13344 | 13344 | 128 | 2652 | 834 | 507 | 0.02 | 25.801031
Pajek | Reuters911_Day_56 | 13344 | 13344 | 128 | 3988 | 834 | 659 | 0.02 | 33.621346
Pajek | Reuters911_Day_57 | 13344 | 13344 | 128 | 1889 | 834 | 413 | 0.02 | 22.800913
Pajek | Reuters911_Day_58 | 13344 | 13344 | 128 | 2181 | 834 | 455 | 0.02 | 25.761030
Pajek | Reuters911_Day_59 | 13344 | 13344 | 128 | 3095 | 834 | 546 | 0.02 | 30.281212
Pajek | Reuters911_Day_60 | 13344 | 13344 | 128 | 2883 | 834 | 532 | 0.02 | 27.421097
Pajek | Reuters911_Day_61 | 13344 | 13344 | 128 | 2576 | 834 | 517 | 0.02 | 26.881075
Pajek | Reuters911_Day_62 | 13344 | 13344 | 128 | 1997 | 834 | 433 | 0.02 | 22.660906
Pajek | Reuters911_Day_63 | 13344 | 13344 | 128 | 1955 | 834 | 445 | 0.02 | 24.400976
Pajek | Reuters911_Day_64 | 13344 | 13344 | 128 | 2350 | 834 | 455 | 0.02 | 25.921038
Pajek | Reuters911_Day_65 | 13344 | 13344 | 128 | 2132 | 834 | 441 | 0.02 | 26.581062
Pajek | Reuters911_Day_66 | 13344 | 13344 | 128 | 2274 | 834 | 464 | 0.02 | 27.041082
Pajek | Sandi_authors | 96 | 96 | 128 | 124 | 6 | 9 | 0.05 | 4.880195
Pajek | SciMet | 3088 | 3088 | 128 | 10413 | 193 | 652 | 0.06 | 44.081764
Pajek | SmaGri | 1072 | 1072 | 128 | 4919 | 67 | 273 | 0.07 | 36.821472
Pajek | SmallW | 400 | 400 | 128 | 994 | 25 | 50 | 0.08 | 12.540502
Pajek | Stranke94 | 16 | 16 | 128 | 45 | 1 | 1 | 0.18 | 6.940278
Pajek | USAir97 | 336 | 336 | 128 | 2126 | 21 | 66 | 0.13 | 7.440298
Pajek | Wordnet3 | 82672 | 82672 | 128 | 132964 | 5167 | 7948 | 0.07 | 318.852753
Pajek | WorldCities | 320 | 112 | 128 | 7518 | 20 | 121 | 0.24 | 14.120564
Pajek | Zewail | 6752 | 6752 | 128 | 54233 | 422 | 3225 | 0.07 | 166.626663
Pajek | foldoc | 13360 | 13360 | 128 | 120238 | 835 | 4430 | 0.11 | 161.606461
Pajek | football | 48 | 48 | 128 | 118 | 3 | 4 | 0.12 | 8.040321
Pajek | geom | 7344 | 7344 | 128 | 11898 | 459 | 944 | 0.05 | 39.201569
Pajek | internet | 124656 | 124656 | 128 | 207214 | 7791 | 14701 | 0.06 | 571.762878
VDOL | dynamicSoaringProblem_1 | 656 | 656 | 128 | 2865 | 41 | 111 | 0.1 | 11.800472
VDOL | dynamicSoaringProblem_2 | 1600 | 1600 | 128 | 8241 | 100 | 274 | 0.12 | 22.640905
VDOL | dynamicSoaringProblem_3 | 2880 | 2880 | 128 | 16818 | 180 | 494 | 0.13 | 32.681309
VDOL | dynamicSoaringProblem_4 | 3200 | 3200 | 128 | 19155 | 200 | 548 | 0.14 | 35.221409
VDOL | dynamicSoaringProblem_5 | 3280 | 3280 | 128 | 19314 | 205 | 566 | 0.13 | 36.941479
VDOL | dynamicSoaringProblem_6 | 3440 | 3440 | 128 | 19335 | 215 | 590 | 0.13 | 39.261570
VDOL | dynamicSoaringProblem_7 | 3520 | 3520 | 128 | 19827 | 220 | 604 | 0.13 | 40.061604
VDOL | dynamicSoaringProblem_8 | 3552 | 3552 | 128 | 20064 | 222 | 610 | 0.13 | 40.261612
VDOL | freeFlyingRobot_1 | 800 | 800 | 128 | 2861 | 50 | 131 | 0.09 | 12.700508
VDOL | freeFlyingRobot_10 | 5232 | 5232 | 128 | 21604 | 327 | 895 | 0.09 | 80.423218
VDOL | freeFlyingRobot_11 | 5440 | 5440 | 128 | 21657 | 340 | 928 | 0.09 | 87.723511
VDOL | freeFlyingRobot_12 | 5584 | 5584 | 128 | 22642 | 349 | 953 | 0.09 | 85.463417
VDOL | freeFlyingRobot_13 | 5728 | 5728 | 128 | 23711 | 358 | 977 | 0.09 | 89.263573
VDOL | freeFlyingRobot_14 | 5968 | 5968 | 128 | 23435 | 373 | 1019 | 0.09 | 92.343697
VDOL | freeFlyingRobot_15 | 6048 | 6048 | 128 | 23499 | 378 | 1032 | 0.09 | 92.143684
VDOL | freeFlyingRobot_16 | 6080 | 6080 | 128 | 23825 | 380 | 1038 | 0.09 | 91.583664
VDOL | freeFlyingRobot_2 | 1344 | 1344 | 128 | 6200 | 84 | 230 | 0.11 | 19.340775
VDOL | freeFlyingRobot_3 | 1728 | 1728 | 128 | 6975 | 108 | 290 | 0.09 | 24.920998
VDOL | freeFlyingRobot_4 | 2368 | 2368 | 128 | 9815 | 148 | 403 | 0.1 | 37.501499
VDOL | freeFlyingRobot_5 | 2880 | 2880 | 128 | 13153 | 180 | 494 | 0.1 | 43.661747
VDOL | freeFlyingRobot_6 | 3360 | 3360 | 128 | 14521 | 210 | 576 | 0.1 | 49.581982
VDOL | freeFlyingRobot_7 | 3920 | 3920 | 128 | 16697 | 245 | 673 | 0.1 | 63.562542
VDOL | freeFlyingRobot_8 | 4400 | 4400 | 128 | 18797 | 275 | 756 | 0.1 | 69.582787
VDOL | freeFlyingRobot_9 | 4784 | 4784 | 128 | 21414 | 299 | 819 | 0.1 | 73.702950
VDOL | goddardRocketProblem_1 | 832 | 832 | 128 | 4457 | 52 | 158 | 0.11 | 13.240530
VDOL | goddardRocketProblem_2 | 880 | 880 | 128 | 4746 | 55 | 177 | 0.1 | 14.700588
VDOL | hangGlider_1 | 368 | 368 | 128 | 1838 | 23 | 75 | 0.1 | 10.060403
VDOL | hangGlider_2 | 1648 | 1648 | 128 | 7834 | 103 | 353 | 0.09 | 50.882034
VDOL | hangGlider_3 | 10272 | 10272 | 128 | 49201 | 642 | 2206 | 0.09 | 258.030334
VDOL | hangGlider_4 | 15568 | 15568 | 128 | 79088 | 973 | 3348 | 0.09 | 432.957306
VDOL | hangGlider_5 | 16016 | 16016 | 128 | 82070 | 1001 | 3444 | 0.09 | 495.359802
VDOL | kineticBatchReactor_1 | 2064 | 2064 | 128 | 10836 | 129 | 538 | 0.08 | 35.661427
VDOL | kineticBatchReactor_2 | 4368 | 4368 | 128 | 23559 | 273 | 1127 | 0.08 | 59.302372
VDOL | kineticBatchReactor_3 | 5088 | 5088 | 128 | 27937 | 318 | 1331 | 0.08 | 80.343216
VDOL | kineticBatchReactor_4 | 7120 | 7120 | 128 | 39290 | 445 | 1872 | 0.08 | 102.604103
VDOL | kineticBatchReactor_5 | 7648 | 7648 | 128 | 42379 | 478 | 2004 | 0.08 | 120.444817
VDOL | kineticBatchReactor_6 | 7776 | 7776 | 128 | 43280 | 486 | 2044 | 0.08 | 118.124725
VDOL | kineticBatchReactor_7 | 7968 | 7968 | 128 | 44335 | 498 | 2085 | 0.08 | 120.244812
VDOL | kineticBatchReactor_8 | 8064 | 8064 | 128 | 44700 | 504 | 2109 | 0.08 | 128.285126
VDOL | kineticBatchReactor_9 | 8128 | 8128 | 128 | 45211 | 508 | 2137 | 0.08 | 129.045166
VDOL | lowThrust_1 | 592 | 592 | 128 | 3314 | 37 | 144 | 0.09 | 17.760710
VDOL | lowThrust_10 | 18272 | 18272 | 128 | 116074 | 1142 | 4627 | 0.1 | 338.493530
VDOL | lowThrust_11 | 18368 | 18368 | 128 | 117002 | 1148 | 4653 | 0.1 | 347.633911
